review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,clean_text
2347,Perpustakaan Umum Kota Surabaya,Surabaya,M. Riyan Nurzali,5,"Tempat yang nuansa nyaman,  sepi,  namun cocok sekali untuk membaca,  dan sangat banyak sekali pengetahuan pengetahuan yang belum di ketahui.  Dan akhirnya tau",7 tahun lalu,2025-10-21,nuansa nyaman sepi cocok baca tahu tahu tahu tau
2348,Perpustakaan Umum Kota Surabaya,Surabaya,Astini,5,Bagus tempat.,4 bulan lalu,2025-10-21,bagus
2349,Perpustakaan Umum Kota Surabaya,Surabaya,Andri Ngantang,2,"Mbk nya gak ramah !!! Kalau bilangin berok berok , Punya etika Gak sih , kayak gak Berpendidikan !! MENYESAL",3 tahun lalu,2025-10-21,mbk ramah bilangin berok berok etika didik sesal
2350,Perpustakaan Umum Kota Surabaya,Surabaya,iwan tanto,5,astetik khas bangunan belanda dan kekinina,3 tahun lalu,2025-10-21,astetik khas bangun belanda kina
2351,Perpustakaan Umum Kota Surabaya,Surabaya,Jelita Dew,5,"Buka sampai sore, bukunya banyak, rapi, bersih, nyaman",2 tahun lalu,2025-10-21,buka sore buku rapi bersih nyaman
2352,Perpustakaan Umum Kota Surabaya,Surabaya,Isna Ramli,5,"Tempatnya nyaman, anak2 suka kalau datang kesini, cm sayang warga sidoarjo agak sulit untuk pinjam di tempat ini 😊 …",6 tahun lalu,2025-10-21,tempat nyaman anak suka kesini sayang warga sidoarjo sulit pinjam
2353,Perpustakaan Umum Kota Surabaya,Surabaya,Ardianto Tan,5,"salah satu fasilitas umum yang ada di kota Surabaya, dimana terus menerus ada perbaikan dalam memberikan fasilitas yang baik dan nyaman",8 tahun lalu,2025-10-21,salah fasilitas kota surabaya mana terus baik fasilitas nyaman
2354,Perpustakaan Umum Kota Surabaya,Surabaya,eldewe channel,5,Alun-Alun Surabaya keren abis,3 tahun lalu,2025-10-21,alun alun surabaya keren habis
2355,Perpustakaan Umum Kota Surabaya,Surabaya,Halimatus Sadiyah,4,"Pelayanan baik, cuma selama masa pandemi AC di matikan jadi lumayan hot. Dekat masjid.",3 tahun lalu,2025-10-21,layan pandemi mati lumayan hot masjid
2356,Perpustakaan Umum Kota Surabaya,Surabaya,Reina Aisha,3,Tempat yang nyaman untuk membaca. Tetapi koleksi buku masih perlu ditambah😁😁😁 …,8 tahun lalu,2025-10-21,nyaman baca koleksi buku tambah
2357,Perpustakaan Umum Kota Surabaya,Surabaya,Rizky Aditya,4,Tempat nya nyaman dan buat baca dan juga mengerjakan skripsi cuma masih kurang meja,3 tahun lalu,2025-10-21,nyaman baca skripsi meja
2358,Perpustakaan Umum Kota Surabaya,Surabaya,Nasikhuddin,5,"Tempatnya nyaman, pelayanan prima. Koleksinya tidak terlalu banyak namun ramah anak.",3 tahun lalu,2025-10-21,tempat nyaman layan prima koleksi ramah anak
2359,Perpustakaan Umum Kota Surabaya,Surabaya,Mugar Rindi,1,Sayang sekali colokannya ga bisa,setahun lalu,2025-10-21,sayang colok
2360,Perpustakaan Umum Kota Surabaya,Surabaya,Paimo Adi,5,"Perpustakaan yang nyaman dengan jumlah buku yang lumayan banyak, dengan fasilitas WiFi dan unit komputer yang lumayan banyak.",7 tahun lalu,2025-10-21,pustaka nyaman buku lumayan fasilitas wifi unit komputer lumayan
2361,Perpustakaan Umum Kota Surabaya,Surabaya,Rizky Oktavian,4,Buku yang tersedia cukup banyak. Enak untuk sekedar cari tempat tenang.,8 tahun lalu,2025-10-21,buku sedia enak dar cari tenang
2362,Perpustakaan Umum Kota Surabaya,Surabaya,Sita Evita,5,Beragam buku yang tersedia mendukung suasana baca dan interior ruangan yang baik.,8 tahun lalu,2025-10-21,agam buku sedia dukung suasana baca interior ruang
2363,Perpustakaan Umum Kota Surabaya,Surabaya,Arsya Breettd Official,4,"Ramah, nyaman, Sejuk..
Buku².nya lengkap",3 tahun lalu,2025-10-21,ramah nyaman sejuk buku lengkap
2364,Perpustakaan Umum Kota Surabaya,Surabaya,Wike Ratika,4,"Perpustakaannya nyaman, ada WiFi, sofa, meja baca, ruang anak dll",7 tahun lalu,2025-10-21,pustaka nyaman wifi sofa meja baca ruang anak dsb
2365,Perpustakaan Umum Kota Surabaya,Surabaya,Moh Said,5,"Perpustakaan ini seperti hotel bintang lima,  sangat enak, tenang, santuy. 🙏🙆 …",5 tahun lalu,2025-10-21,pustaka hotel bintang enak tenang santai
2366,Perpustakaan Umum Kota Surabaya,Surabaya,Muhammad Dimaz Fitransyah,5,"Nyaman, bukunya banyak, pelayanan ramah",3 tahun lalu,2025-10-21,nyaman buku layan ramah
2367,Perpustakaan Umum Kota Surabaya,Surabaya,Daniel Wattimena,5,"""Seorang pembaca menjalani 1000 kehidupan sebelum dia mati, tetapi seseorang yang tidak MEMBACA hanya hidup 1 kali""",8 tahun lalu,2025-10-21,baca jalan hidup mati baca hidup kali
2368,Perpustakaan Umum Kota Surabaya,Surabaya,iis dila,5,"Taman baca yg wenak, nyaman dan lumayan luas untuk kita warga Surabaya dn sekiranya",7 tahun lalu,2025-10-21,taman baca wenak nyaman lumayan luas warga surabaya
2369,Perpustakaan Umum Kota Surabaya,Surabaya,raihana hana,5,"Nyaman,tenang, menyenangkan. Sayangnya ga boleh foto",4 tahun lalu,2025-10-21,nyaman tenang senang sayang foto
2370,Perpustakaan Umum Kota Surabaya,Surabaya,Fernand Pras,5,"Lengkap bukunya,tempatnya nyaman",setahun lalu,2025-10-21,lengkap buku tempat nyaman
2371,Perpustakaan Umum Kota Surabaya,Surabaya,nyoman nidia,5,"Nyaman, adem, ada di lingkungan Alun-Alun Surabaya",Diedit 7 bulan lalu,2025-10-21,nyaman adem lingkung alun alun surabaya
2372,Perpustakaan Umum Kota Surabaya,Surabaya,Muhammad Fadholi,5,"Suasananya enak..
Petugasnya ramah..
Cocok buat keluarga terutama anak anak..",8 tahun lalu,2025-10-21,suasana enak tugas ramah cocok keluarga anak anak
2373,Perpustakaan Umum Kota Surabaya,Surabaya,Anastasiya Ayu Wibowo,5,"Tempatnya nyaman, sering kesini buat ngerjain tugas atau sekadar baca buku.",6 tahun lalu,2025-10-21,tempat nyaman kesini ngerjain tugas baca buku
2374,Perpustakaan Umum Kota Surabaya,Surabaya,Nadya Ferina,1,Wilayahnya sedang di'steril'kan jadi kalau sekedar nongkrong di sini gak boleh.,4 tahun lalu,2025-10-21,wilayah steril dar kumpul
2375,Perpustakaan Umum Kota Surabaya,Surabaya,Syachrir Iqbal,5,"2 minggu lalu kesana lg di renovadi tutup, apa sekarang sdh dibuka",setahun lalu,2025-10-21,minggu kesana renovadi tutup sdh buka
2376,Perpustakaan Umum Kota Surabaya,Surabaya,Berma In,4,"Agak manakutkan tadi banyak penjaga berseragam, eh ternyata ada bu Risma",5 tahun lalu,2025-10-21,manakutkan jaga seragam risma
2377,Perpustakaan Umum Kota Surabaya,Surabaya,5 - margrit manggardinar,5,"nyaman banget, lengkap juga",5 tahun lalu,2025-10-21,nyaman lengkap
2378,Perpustakaan Umum Kota Surabaya,Surabaya,Mooniera Staryfa,5,Tempatnyaaa bikin nyamaaan,3 tahun lalu,2025-10-21,tempatnyaaa nyamaaan
2379,Perpustakaan Umum Kota Surabaya,Surabaya,Rachmad Ersan,5,Tempat yang sangat menarik untuk dikunjungi bagi para penghobi membaca buku.,7 tahun lalu,2025-10-21,tarik kunjung hobi baca buku
2380,Perpustakaan Umum Kota Surabaya,Surabaya,Puji Gatot S.,5,"koleksi buku tergolong banyak, ada wifi. twmpat nyaman",9 tahun lalu,2025-10-21,koleksi buku golong wifi twmpat nyaman
2381,Perpustakaan Umum Kota Surabaya,Surabaya,Aisynta Fedora,5,Suka banget.bisa menambah wawasan trus bisa gunakan komputer dan wifi,7 tahun lalu,2025-10-21,suka tambah wawas komputer wifi
2382,Perpustakaan Umum Kota Surabaya,Surabaya,Edwin Herry Leksmana SA,5,Lagi tutup.,setahun lalu,2025-10-21,tutup
2383,Perpustakaan Umum Kota Surabaya,Surabaya,ririn sukarsih,5,"Tempat yang nyaman untuk belajar, buka setiap hari sampai malam 🤓 …",7 tahun lalu,2025-10-21,nyaman ajar buka malam
2384,Perpustakaan Umum Kota Surabaya,Surabaya,Ah Zuhair Ah Zuhair,5,"Pelayanan mantap, cepat gk pake ribet",setahun lalu,2025-10-21,layan mantap cepat pakai ribet
2385,Perpustakaan Umum Kota Surabaya,Surabaya,Mifta Aviatul Khotimah,4,"Adem, tapi colokan di dalem yang alun alunnya gabisa",3 tahun lalu,2025-10-21,adem colok dalem alun alun gabisa
2386,Perpustakaan Umum Kota Surabaya,Surabaya,kiki elfandari,5,Menarik,7 bulan lalu,2025-10-21,tarik
2387,Perpustakaan Umum Kota Surabaya,Surabaya,Yuli Astoetik,5,Sangat ramah pelayanan nya,10 bulan lalu,2025-10-21,ramah layan
2388,Perpustakaan Umum Kota Surabaya,Surabaya,Novriz,4,Surabaya Public Library,5 tahun lalu,2025-10-21,surabaya publik library
2389,Perpustakaan Umum Kota Surabaya,Surabaya,Julia Darmawan,5,"Pelayanan bagus ,tempat nyaman ,fasilitas ok... puas 🤗🤗 …",2 tahun lalu,2025-10-21,layan bagus nyaman fasilitas puas
2390,Perpustakaan Umum Kota Surabaya,Surabaya,Shania Nava,5,"tempat belajar coding, nyaman banget! ❤️❤️❤️",2 tahun lalu,2025-10-21,ajar coding nyaman
2391,Perpustakaan Umum Kota Surabaya,Surabaya,Argo Binantoro,5,"Tempatnya nyaman, dingin, menambah ilmu menjadi semamgat...",6 tahun lalu,2025-10-21,tempat nyaman dingin tambah ilmu semamgat
2392,Perpustakaan Umum Kota Surabaya,Surabaya,annisa hanan,4,"Enak buat belajar sendiri atau bersama, anak kecil juga terfasilitasi",8 tahun lalu,2025-10-21,enak ajar anak fasilitas
2393,Perpustakaan Umum Kota Surabaya,Surabaya,Alif Safira,5,"New normal gini, perpusnya sudah buka atau belum ya? Mohon info",5 tahun lalu,2025-10-21,normal gin pus buka mohon info
2394,Perpustakaan Umum Kota Surabaya,Surabaya,Dewi Ani,4,"Bagus, dingin, sampe saya kedinginan. Nyaman",3 tahun lalu,2025-10-21,bagus dingin dingin nyaman
2395,Perpustakaan Umum Kota Surabaya,Surabaya,Dadang Setiawan,1,"Pelayanan kurang ramah,",6 tahun lalu,2025-10-21,layan ramah
2396,Perpustakaan Umum Kota Surabaya,Surabaya,A.R. Bagas Danang Haditio,4,Lumayan lah,5 tahun lalu,2025-10-21,lumayan
2397,Perpustakaan Umum Kota Surabaya,Surabaya,agoest jayadi,5,Ngaji bareng cak nun,8 tahun lalu,2025-10-21,ngaji bareng cak nun
2398,Perpustakaan Umum Kota Surabaya,Surabaya,Anas zakaria,5,"Sangat bagus, koleksi bukunya banyak",4 tahun lalu,2025-10-21,bagus koleksi buku
2399,Perpustakaan Umum Kota Surabaya,Surabaya,Akhdan Zahid Puryana Putra,5,"Orangnya ramah-ramah, pelayanan baik, fasilitas baik",2 tahun lalu,2025-10-21,orang ramah ramah layan fasilitas
2400,Perpustakaan Umum Kota Surabaya,Surabaya,21 Nafila hanum,5,Tempat yg nyaman untuk membaca buku di Surabaya.,4 tahun lalu,2025-10-21,nyaman baca buku surabaya
2401,Perpustakaan Umum Kota Surabaya,Surabaya,Ar Rohmah Puji Rahayu,5,"Ruangan nyaman, sejuk, bersih
Pelayanan baik",2 tahun lalu,2025-10-21,ruang nyaman sejuk bersih layan
2402,Perpustakaan Umum Kota Surabaya,Surabaya,Kapit Basir,3,nyaman tenang...enak buat ngerjain tugas haha,8 tahun lalu,2025-10-21,nyaman tenang enak ngerjain tugas
2403,Perpustakaan Umum Kota Surabaya,Surabaya,Suci Artiningtyas,5,Bagus...ademmm..nyaman...buat fam.& chlidren,3 tahun lalu,2025-10-21,bagus ademmm nyaman fam chlidren
2404,Perpustakaan Umum Kota Surabaya,Surabaya,Farida Rieda,5,"Rapi, tenang, recommended untuk mengisi waktu luang",2 tahun lalu,2025-10-21,rapi tenang recommended isi luang
2405,Perpustakaan Umum Kota Surabaya,Surabaya,Janitra Putri P.,5,Tempat nyaman dan bersih. Petugasnya pun ramah.,3 tahun lalu,2025-10-21,nyaman bersih tugas ramah
2406,Perpustakaan Umum Kota Surabaya,Surabaya,Moch Ichwan,4,Nyama. Bujy referensi banyak. Sayangnya untuk buku teknik kurang,7 tahun lalu,2025-10-21,nyama bujy referensi sayang buku teknik
2407,Perpustakaan Umum Kota Surabaya,Surabaya,Salsabila Fahmi,3,Hari libur nasional juga libur yaa. Jangan kecele,2 tahun lalu,2025-10-21,libur nasional libur kecele
2408,Perpustakaan Umum Kota Surabaya,Surabaya,nurrosyid mubtadai,5,"Perpustakaan umum balai kota Surabaya, bagus, koleksi kurang lengkap",7 tahun lalu,2025-10-21,pustaka balai kota surabaya bagus koleksi lengkap
2409,Perpustakaan Umum Kota Surabaya,Surabaya,Erica Athalia,5,Bukunya lengkap. Tempatnya bersih dan tenang,6 tahun lalu,2025-10-21,buku lengkap tempat bersih tenang
2410,Perpustakaan Umum Kota Surabaya,Surabaya,Atan Bebas,5,Hari Senin aku kesana. Baca buku lagi tentang sosial,8 tahun lalu,2025-10-21,senin kesana baca buku sosial
2411,Perpustakaan Umum Kota Surabaya,Surabaya,Agung Pratama,1,"Pelayanan yang buruk, terlalu berisik para karyawannya, ga nyaman lah",6 tahun lalu,2025-10-21,layan buruk berisik karyawannya nyaman
2412,Perpustakaan Umum Kota Surabaya,Surabaya,Panca Yuni,5,"Tempatnya bagus dan pelayananya bagus, cukup enjoy",3 tahun lalu,2025-10-21,tempat bagus pelayananya bagus nikmat
2413,Perpustakaan Umum Kota Surabaya,Surabaya,Jihad,5,"Nyaman bngt
Nice..",setahun lalu,2025-10-21,nyaman
2414,Perpustakaan Umum Kota Surabaya,Surabaya,manda fitri,2,Bukunya letaknya gak beraturan sama sekali,Diedit 8 tahun lalu,2025-10-21,buku letak atur
2415,Perpustakaan Umum Kota Surabaya,Surabaya,Hana Liem,5,Tgl merah ataupun tahun baru tetap buka kah?,7 tahun lalu,2025-10-21,tanggal merah buka
2416,Perpustakaan Umum Kota Surabaya,Surabaya,Sintia official,4,Sangatlah bagus dan menarik bagi saya,4 tahun lalu,2025-10-21,bagus tarik
2417,Perpustakaan Umum Kota Surabaya,Surabaya,Fery Astuti,4,Mohon toiletnya di tambah 🙏 …,setahun lalu,2025-10-21,mohon toilet
2418,Perpustakaan Umum Kota Surabaya,Surabaya,Arif Khunaifi,5,Tempatnya nyaman. Fasilitas oke...,8 tahun lalu,2025-10-21,tempat nyaman fasilitas oke
2419,Perpustakaan Umum Kota Surabaya,Surabaya,Himawan P. Yudho,5,Lumayan lengkap koleksinya,2 tahun lalu,2025-10-21,lumayan lengkap koleksi
2420,Perpustakaan Umum Kota Surabaya,Surabaya,Gacha Lover,4,Tenang . Nyaman . Dan lengkap bukunya.,6 tahun lalu,2025-10-21,tenang nyaman lengkap buku
2421,Perpustakaan Umum Kota Surabaya,Surabaya,Anshar Al farizy ghuffran,5,perpustakaan umum kota Surabaya,6 tahun lalu,2025-10-21,pustaka kota surabaya
2422,Perpustakaan Umum Kota Surabaya,Surabaya,Dedeh Mardiyah,1,"Berisik,  banyak anak kecil,dan kurang nyaman",7 tahun lalu,2025-10-21,berisik anak nyaman
2423,Perpustakaan Umum Kota Surabaya,Surabaya,Ika suyatno,4,Apakah harus pakai kartu vaksin?,3 tahun lalu,2025-10-21,pakai kartu vaksin
2424,Perpustakaan Umum Kota Surabaya,Surabaya,Rofin Ray White,5,Fasilitas warga sby... wajib tahu,5 tahun lalu,2025-10-21,fasilitas warga surabaya wajib
2425,Perpustakaan Umum Kota Surabaya,Surabaya,Dahsyaduddin Al Fatchi,5,Tempat Perpus nostalgia di tahun 2019-2020,2 tahun lalu,2025-10-21,pus nostalgia
2426,Perpustakaan Umum Kota Surabaya,Surabaya,imam syafi'i,5,Luas parkirnya. Dan tidak ramai,6 tahun lalu,2025-10-21,luas parkir ramai
2427,Perpustakaan Umum Kota Surabaya,Surabaya,retnodiah paskasari,5,Baguss..baru pertama masuk,3 tahun lalu,2025-10-21,baguss masuk
2428,Perpustakaan Umum Kota Surabaya,Surabaya,Denis Prasetya,5,Tempat yang nyaman untuk belajar,2 tahun lalu,2025-10-21,nyaman ajar
2429,Perpustakaan Umum Kota Surabaya,Surabaya,suyuti Moch,5,nyari buku buat usaha....,8 tahun lalu,2025-10-21,nyari buku usaha
2430,Perpustakaan Umum Kota Surabaya,Surabaya,Topspeed Channel (jay),5,Nyaman buat tambah wawasan,3 tahun lalu,2025-10-21,nyaman wawas
2431,Perpustakaan Umum Kota Surabaya,Surabaya,Amelia Putri,5,Biar bintang yang berbicara 😊👍🏻 …,3 tahun lalu,2025-10-21,bintang bicara
2432,Perpustakaan Umum Kota Surabaya,Surabaya,unknow 93,5,Hari libur tutup,Diedit 2 tahun lalu,2025-10-21,libur tutup
2433,Perpustakaan Umum Kota Surabaya,Surabaya,Dya Sya,4,"Nyaman, bersih, tapi kurang luas",9 tahun lalu,2025-10-21,nyaman bersih luas
2434,Perpustakaan Umum Kota Surabaya,Surabaya,Aziz Santoso,4,Nyaman dan adem,3 tahun lalu,2025-10-21,nyaman adem
2435,Perpustakaan Umum Kota Surabaya,Surabaya,arridho 2010,5,Banyak kegiatan positif anak-anak,4 tahun lalu,2025-10-21,giat positif anak anak
2436,Perpustakaan Umum Kota Surabaya,Surabaya,Pramono Kusuma,5,Nyaman dan majalahnya banyak,5 tahun lalu,2025-10-21,nyaman majalah
2437,Perpustakaan Umum Kota Surabaya,Surabaya,nadya meisya,5,Tempatnya nyaman dan bersih,5 tahun lalu,2025-10-21,tempat nyaman bersih
2438,Perpustakaan Umum Kota Surabaya,Surabaya,Nanda birama,5,I like pusat bahasa,2 tahun lalu,2025-10-21,suka pusat bahasa
2439,Perpustakaan Umum Kota Surabaya,Surabaya,adig ivanawi,5,Seru banget,11 bulan lalu,2025-10-21,seru
2440,Perpustakaan Umum Kota Surabaya,Surabaya,Diyah Coleen,5,Tempat enak untuk belajar,4 tahun lalu,2025-10-21,enak ajar
2441,Perpustakaan Umum Kota Surabaya,Surabaya,Nirmala Subekti,5,Saya suka dan sangat membantu,3 tahun lalu,2025-10-21,suka bantu
2442,Perpustakaan Umum Kota Surabaya,Surabaya,Ais Ridho,5,"Bagus tempatnya ,👍👍 …",3 tahun lalu,2025-10-21,bagus tempat
2443,Perpustakaan Umum Kota Surabaya,Surabaya,Rahmat Lian,5,Nyaman untuk belajar,7 tahun lalu,2025-10-21,nyaman ajar
2444,Perpustakaan Umum Kota Surabaya,Surabaya,Dj Iwan,5,Lebih bersih dan lebih inovatif,3 tahun lalu,2025-10-21,bersih inovatif
2445,Perpustakaan Umum Kota Surabaya,Surabaya,Hamka,5,Cukup nyaman,8 tahun lalu,2025-10-21,nyaman
2446,Perpustakaan Umum Kota Surabaya,Surabaya,Azriel Alvian Neralino,5,Sangat bangga,4 tahun lalu,2025-10-21,bangga
2447,Perpustakaan Umum Kota Surabaya,Surabaya,Raih Rizky,5,mayan lengkap,8 tahun lalu,2025-10-21,lumayan lengkap
2448,Perpustakaan Umum Kota Surabaya,Surabaya,ALI IQBAL TAWAKAL,5,Nyaman,2 tahun lalu,2025-10-21,nyaman
2449,Perpustakaan Umum Kota Surabaya,Surabaya,Adam Fahmi,5,Terimakasih ~♥~(｡’▽’｡)♡,4 tahun lalu,2025-10-21,terimakasih
2450,Perpustakaan Umum Kota Surabaya,Surabaya,mohammad ali,5,Enak,3 tahun lalu,2025-10-21,enak
2451,Perpustakaan Umum Kota Surabaya,Surabaya,makrufah nizar,5,Keren,3 tahun lalu,2025-10-21,keren
2452,Perpustakaan Umum Kota Surabaya,Surabaya,Ali Imron,5,Tempat membaca yang baik,4 tahun lalu,2025-10-21,baca
2453,Perpustakaan Umum Kota Surabaya,Surabaya,Syahrul,1,Internet gabisa,2 tahun lalu,2025-10-21,internet gabisa
2454,Perpustakaan Umum Kota Surabaya,Surabaya,Arie Wibowo Kurniawan,4,Panas,4 tahun lalu,2025-10-21,panas
2455,Perpustakaan Umum Kota Surabaya,Surabaya,Danny Mahesa Taruna (Danny),5,Pengalaman yang baik,Diedit 4 tahun lalu,2025-10-21,alam
2456,Perpustakaan Umum Kota Surabaya,Surabaya,dian juswantoro,5,recomended,4 tahun lalu,2025-10-21,recomended
2457,Perpustakaan Umum Kota Surabaya,Surabaya,DEBIE DWI NATALINGGA,4,Bikin pinter,7 tahun lalu,2025-10-21,pintar
2458,Perpustakaan Umum Kota Surabaya,Surabaya,Machroen Lombok,5,Alhamdulillah...,3 tahun lalu,2025-10-21,alhamdulilah
2459,Perpustakaan Umum Kota Surabaya,Surabaya,Basori Alfan,5,Keren,3 tahun lalu,2025-10-21,keren
2460,Perpustakaan Umum Kota Surabaya,Surabaya,Yavezandrew,5,Keren,5 tahun lalu,2025-10-21,keren
2461,Perpustakaan Umum Kota Surabaya,Surabaya,Dimas Wijaya,5,"Tempat yang tepat untuk menikmati tur gratis di area kota Surabaya. Sebelum datang ke sini, Anda harus memeriksa jadwal terlebih dahulu karena ada satu hari libur dalam seminggu. Tempat ini sangat cocok bagi Anda yang gemar fotografi karena tempatnya luas dan memiliki pemandangan yang indah. Beberapa foto telah saya lampirkan dalam ulasan berikut.",3 tahun lalu,2025-10-21,nikmat tur gratis area kota surabaya periksa jadwal libur minggu cocok gemar fotografi tempat luas milik pandang indah foto lampir ulas
2462,Perpustakaan Umum Kota Surabaya,Surabaya,A. R. Vinci,4,"Perpustakaan umum di area balai kota. Stafnya ramah. Untuk bisa meminjam buku, Anda harus menjadi anggota (KTP diperlukan, jadi jangan lupa bawa KTP). Saya rasa koleksinya tidak terlalu banyak. Mereka juga memiliki pojok anak-anak dengan banyak buku anak-anak. Beberapa komputer juga sudah terpasang game edukasi untuk anak-anak. Ada juga pojok bahasa Korea. Buku komik, majalah, dan ensiklopedia juga tersedia. Bagus, terutama karena buka sampai malam. Oh ya, mereka juga menyediakan akses Wi-Fi gratis. Jadi, menurut saya ini tempat yang nyaman untuk belajar.",6 tahun lalu,2025-10-21,pustaka area balai kota staf ramah pinjam buku anggota ktp lupa bawa ktp koleksi milik pojok anak anak buku anak anak komputer pasang game edukasi anak anak pojok bahasa korea buku komik majalah ensiklopedia sedia bagus buka malam sedia akses gratis nyaman ajar
