review_id,Place_name,kategori,city,Username,rating,Komentar,relative_date,review_date,sentiment
Pelayanannya oke. Kalau bawa banyak barang bisa nitip di loker, pakaj jaminan ID card. Trus  bikin kartu anggota juga gampang & relatif cepet.

Oh ya, kalau laper, di sini ada angkringan. Nasi kucingnya enak, pilihan lauknya banyak. Dan bersih. Boleh dicoba.",5 tahun lalu,2025-10-28,neutral
6196,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ahmad F. Faruq,5,"Tingkatkan kebersihan, terutama kamar mandi, lengkapi alat sanitasi di wastafel. Overall sudah mantap, ada air free, AC bagus, buku ok lah buat bacaan umum, jangan kendor ngerapiinnya ya, orang2 kada rese balikinnya. Lebih mantap lagi kalai internetnya dikencengin lagi biar pas rame ga lemot hehe (saran wifi ini pasti dijadikan prioritas akhir wkwk)",5 tahun lalu,2025-10-28,neutral
6197,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Paman Waskita,4,"Parkir cukup luas, berbagai jenis dan koleksi buku tersedia lumayan rapi di masing-masing rak, tempat baca ada yang di luar dan dalam, fasilitas WiFi, toilet, Mushola, air galon tersedia. Semua free.
Ada kantinnya juga.",Diedit 5 tahun lalu,2025-10-28,negative
6198,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Janissary,5,"Perpustakaannya nyaman untuk mmbaca dan mengerjakan tugas. Namun sayangnya ruangan khusus untuk anak masih jadi satu dengan pengunjung dewasa, sehingga saat anak-anak bermain suaranya bisa menganggu pengunjung. Mungkin saat orang tua ditegur oleh penjaga perpus, orang tua jadi tidak enak sehingga mereka lebih memilih pergi karena takut menganggu pengunjung sedangkan susah untuk membuat anak menjadi tenang, karena memang duanianya ya bermain, berteriak. Sarannya adalah dibuatkan ruang khusus untuk anak agar anak dan orang tua pendamping lebih nyaman bermain dan belajar, begitupun pengunjung dewasa lebih nyaman dalam membaca atau mengerjakan tugas di Perpus Kota Yogyakarta.

Terima kasih.",2 tahun lalu,2025-10-28,neutral
6199,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Fauzan Arifan,4,"Untuk protokol kesehatannya good, cek suhutubuh, sepatu disemprot cairan disinfektas, dan pak satpam langsung menginstruksikan buat cuci tangan ( kalo gak cuci tangan ditegor pak satpam lhoo ).
Dan kalo kamu diarea luar, harus wajib pake masker dengan baik, jika maskermu dikenakan nggak baik, atau diturunin, sekali lagi pak satpam gak segan segan buat dateng dan ngingetin kalian, good job buat pak satpam.
Tapi sayangnya wifinya agak lemot sekarang2 ini. :(",5 tahun lalu,2025-10-28,neutral
6200,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Muhammad Naufal Prayitno Putra,5,"Penerapan protokol physical distancingnya sangat bagus. Bila ada yg duduknya berdekatan/tidak mematuhi peraturan, akan langsung ditegur oleh petugas. Dan itu konsisten dilakukan. Namun sedikit yg disayangkan, petugas belum menegur pengunjung yg berbicara terlalu keras di area outdoor. Menurut saya, walaupun outdoor, pengunjung tetap harus menghormati hak pengunjung lain untuk dapat beraktivitas dengan tenang.",4 tahun lalu,2025-10-28,negative
6201,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rinaldi Fajrian,4,"Loker oke udah tersedia. Cuman kurang efektif aja kalo mau naruh tas/barang. Soalnya suka mbukain satu2 mana loker yang kosong, karena masih banyak org2 yg tidak mengubah keterangan loker (Ada/Tidak Ada). Dan tempat lokernya di ruangan sempit bawah tangga, itu menurutku kurang nyaman dan harus ngantri dari samping",5 tahun lalu,2025-10-28,negative
6202,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Khairil Faiz,5,"Tempat yang nyaman, disediakan wifi, dan gratis. Masuk dicek suhu, disemprot sepatunya pakai disinfectant, disuruh cuci tangan. Di dalam, social distancing dijalankan cukup baik. Untuk masker sangat tegas. Jangan coba2 ga bawa masker. Bisa-bisa diusir. Ngelepas bentar aja cuma boleh buat makan sama minum. Keren banget lah emang perpus kota. Semoga berkah.",5 tahun lalu,2025-10-28,neutral
6203,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Nurul Fatimah,4,"Tempatnya selalu ramai. Banyak tempat duduk untuk beraktivitas. Ketika datang, absen dan mintalah password wifi. Loker ada di luar maupun di dalam untuk menyimpan tas. Lantai 2 dikhususkan untuk koleksi referensi dan buku anak lengkap dengan area bermainnya. Musala ada di belakang. Ada pula tempat ngopi dan jajan di luar.",6 tahun lalu,2025-10-28,neutral
6204,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Frz Rsy,1,"Buat Mas2nya pelayanan drive thru, tolong pelayanannya mencerminkan pelayanan yg benar, saya udh bilang  kartu hilang dan mau bikin tapi jawabannya cm suruh pulang kerumah cari lagi baru ksitu lagi. udh jelas2 hilang tp ga dilayanin cuma dsuruh pulang kerumah terus. Padahal mau masuk ke layanan drive thru aj udh antri, rumah juga jauh banget. faedahnya apa pulang kerumah org kartu bnrn udh ilang udh 8th yg lalu.
Mas2.. Pns kok sikapnya ky gitu, pelayanan parah. kalo gamau kerja, msih byk org yang mau kerja lebih ramah drpd anda!",4 tahun lalu,2025-10-28,neutral
6205,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rahmad Hidayanto,5,"Nyaman buat mengerjakan tugas kerjaan maupun kampus, apalagi buka sampai jam 23.00 dan wifi super kenceng pas buat anak kost.
Disitu jg tersedia mushola dan kantin jadi jangan khawatir klau sampai kelaparan",6 tahun lalu,2025-10-28,negative
6206,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Annisa Khaerani,5,"pinjam buku maksimal 2 untuk 1 minggu (bisa diperpanjang 1x) dengan meninggalkan kartu identitas (ktp/sim/bpjs). bisa cek ketersediaan buku di opac dulu. enak buat ngadem dan wifian, mau di luar ataupun di dalam gedung. lahan parkir tersedia untuk motor.",3 tahun lalu,2025-10-28,neutral
6207,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Latifah Isti,4,"pelayanan bagus, koleksi masih sedikit menurutku, ada wifi tapi agak lemot, ada kamar mandi juga, ramah ke anak2 di lantai 2 ada space khusus buat baca anak, colokan banyak,",3 tahun lalu,2025-10-28,neutral
6208,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Intan Burman,4,"Tempatnya nyaman buat baca dan belajar. Ada ruang outdoor dan indoor. Tapi sayang, loker2nya gak ada kuncinya. Bikin deg2an klw ninggalin barang di loker. Iya sih, dianjurkan gk ninggalin barang berharga diloker, cuman terkadang gak mgkn semua barang dibawa ke meja baca 🙄 so, buat yg mau kesini, mgkn bisa bawa gembok sendiri biar ayeem. Cmiiww",5 tahun lalu,2025-10-28,neutral
6209,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Rita Ruslianty,4,"Tempatnya oke apalagi di lantai 2nya enak bisa lesehan,pegawai nya sedikit ramah.tapi ga sukanya ada sesama pengunjung yg bikin ga nyaman bgt setiap ke perpus itu orang selalu ada orangnya udah aki-aki tapi kasar bgt.",2 tahun lalu,2025-10-28,neutral
6210,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Arum Kusuma Dewi,4,"Salah satu tempat yg cukup cozy, weekday maupun weekend sm2 rame apalagi di sore atau mlm hari. Musholla nya nyaman, klu laper jg ada yg jual makanan, cuma kadang wifi nya terputus di tengah-tengah pemakaian",5 tahun lalu,2025-10-28,neutral
6211,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,susu murni mangjhos,2,"Jam waktu/operasional sdh 2 tahun semenjak covid tidak ditambah atau seperti dulu, bagi karyawan yg dr jam 7 smpe jam 5 kerja tdk bisa ke perpustakaan minimal smpenjam 6 untuk buka jd msh bisa 1 jam utk pinjam buku saja, fasilitas jg, diy terkena sebagai kota pelajar, seharusnya fasilitas perpustakaan bisa ditingkatkan, tdk kalah dengan grahatama",3 tahun lalu,2025-10-28,neutral
6212,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Farichatul Chusna,5,"Tempat nongkrong sejak jaman kuliah dulu. Bukunya bagus-bagus, pelayanannya ramah, wifi kenceng dan orang dengan KTP non Jogja juga bisa bikin kartu anggota. Cuma sayangnya saat ini angkringannya udah gak ada. Padahal angringan itu solusi buat yang lagi nugas terus lapar. Hehehe.",2 tahun lalu,2025-10-28,neutral
6213,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Arina Zulfa A,4,"Ada ruang baca khusus anak di lantai dua tapi kadang suka dipakai sama orang dewasa yang notabene tidak menemani anak kecil sebagai pendamping. Wifi oke punya, toilet bersih",7 tahun lalu,2025-10-28,negative
6214,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Hvdns Studio,4,"Perpustakaan ini lumayan lengkap. Ada ruangan indoor dan outdoor. Ruang indoor mengharuskan pengunjung untuk menitipkan tas atau ransel ke loker perpustakaan. Ada fasilitas wifi, toilet yang bersih, musholla dan air minum. Parkir juga cukup luas, tapi disarankan untuk tidak membawa mobil. Di ruang outdoor, kamu bisa memesan minuman dan makanan yang dijual dan sayangnya tidak boleh dibawa masuk ke ruang indoor. Pelayanannya cukup ramah.",6 tahun lalu,2025-10-28,negative
6215,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Leoni Jayadi,5,"Perpustakan ternyaman, ad kantin, loker, wifi, ruangan ny jg berAC dan tmpt parkir pun lumayan luas aman deh disini + bikin betah🥰 …",2 tahun lalu,2025-10-28,neutral
6216,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Iqlima Nur Fatehah,2,Perpustakaan atau taman kanak-kanak ya? Sangat berisik dan mengganggu para pengunjung yang ingin membaca dan bekerja (mengerjakan tugas dll). Sebaiknya diberikan ruang khusus untuk anak-anak supaya tidak tercampur dengan tempat baca orang dewasa. Mohon pertimbangannya. Karena akan sangat disayangkan apabila pelayanan baik dari petugas menjadi kurang baik karena tata letak dan posisi ruang baca anak-anak menyatu dengan orang dewasa. Belum lagi orangtua dari anak-anak tersebut mengobrol dengan orangtua anak-anak lain dengan nada yang cukup keras terdengar hingga ruang tengah. Jadi ajang curhat dan adu nasib. Terimakasih.,Diedit 2 tahun lalu,2025-10-28,negative
6217,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Lina911,4,Tempatnya berdekatan dengan 2 toko buku besar di Jogja yaitu Gramedia dan Togamas. Punya 2 area pengunjung yaitu area indoor dan outdoor selain itu juga sudah ada lokernya untuk mengamankan barang bawaan jika ingin memasuki area indoor yang terdiri dari 2 lantai. Kita juga bisa mengakses wifi secara gratis yang tentu saja didahului dengan mengisi buku tamu dan meminta password ke petugas.,Diedit 6 tahun lalu,2025-10-28,neutral
6218,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,bluziip,5,"Hmmm novelnya lumayan banyak, terus kalo buku-buku buat kuliah kurang lengkap. Tapi, kalo mau me time di sini, cocok banget sih ini tempat. Kalo mau pinjem harus punya kartu perpustakaannya, buat yang mau bikin, langsung aja ke petugasnya ntar dikasih tau syarat-syaratnya, dan itu gratis loh. Ada kantinnya juga, tapi di masa pandemi ini, kantinnya jarang buka. sekarang senin-kamis buka jam 08.00-17.00 kalo jumat 08.00-14.00. kalo sabtu dan ahad 08.30-12.00, cmiiw",Diedit 2 tahun lalu,2025-10-28,neutral
6219,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Ardan Nugroho,5,"Tempat ini cukup nyaman, baik untuk membaca maupun sekedar hotspotan, walaupun kurang luas. Bukunya cukup lengkap. Ada angkringannya juga bagi yang ingin pesan makanan dan minuman. Fasilitasnya juga memadai, ada mushola utk beribadah. Bisa pinjam buku di hari libur seperti sabtu dan minggu. Pelayanannya memuaskan.",6 tahun lalu,2025-10-28,neutral
6220,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dany,4,"Sebagai wirausaha, perpus kota jogja jadi salahsatu tempat paling nyaman buat tempat kerja sementara. Fasilitasnya nyaman, wifi nya lumayan kenceng dan tersedia gratis. Pelayanan dari pegawainya juga ramah dan baik.
Cuma perlu diperbaiki sikap hospitality dari satpam nya. Karena terkesan galak/tidak melayani.
Sayang sebetulnya karena ini salah satu tempat yang sangat membantu warga jogja dalam hal akses informasi",4 tahun lalu,2025-10-28,neutral
6221,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Nisfiani Rohmah,5,"Saya sangat senang dan nyaman berada di puskot Yogyakarta. Pelayanannya sangat baik. Kurangnya hanya 1. Mohon untuk layanan informasi melalui sound system lebih diperjelas kembali. Karena sering kali ketika pegawai menyampaikan informasi melalui speaker, terdengar tidak jelas apa yang sedang disampaikan.
Terima kasih.
Maju terus untuk puskot Yogyakarta",3 tahun lalu,2025-10-28,neutral
6222,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dida Saraswati,3,"Koleksi bukunya beragam tapi kurang lengkap.
Area baca kurang nyaman & kurang luas kalau pas padat pengunjung (tapi emang sering padat), padahal banyak jg yg gak baca buku tapi hanya numpang wifi an.
Untuk parkir kurang luas, bahkan pernah kesulitan mengeluarkan motor, karena ada yg gak beraturan parkirnya. Kadang ada yg merapikan parkiran tapi tetep ada yg gak beraturan.
Pelayanan cukup ramah.",7 tahun lalu,2025-10-28,neutral
6223,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Aulia Darwis,4,Bagus nyaman. Setelah renovasi jadi lebih luas. Meskipun pohon nya ada yang ditebang. Lokernya ada tapi gak ada kuncinya jadi agak takut kalau nitip barang,3 tahun lalu,2025-10-28,negative
6224,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Agatha Theodora,4,"Tempatnya kecil, tapi koleksinya cukup banyak. Ruangannya ber-AC. Ada ruangan di dalam (untuk baca dan internetan), dan di luar (khusus internetan). Dibuka untuk umum, tidak ada biaya masuk dan gratis juga Wi-Fi nya, tinggal mengisi buku tamu. Untuk peminjaman, harus mendaftar kartu anggota. Kalau dari luar kota bisa pakai kartu mahasiswa juga. Begitu daftar langsung jadi dan langsung bisa pinjam. Untuk peminjaman buku juga gratis, namun apabila terlambat mengembalikan, tidak ada denda, tapi tidak boleh pinjam lagi untuk hari itu. Baru boleh pinjam lagi besoknya.",7 tahun lalu,2025-10-28,neutral
6225,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Faizhal Arif,4,Baca buku berbagai macam secara bebas disini. Tersedia akses wifi gratis juga dan peminjaman loker tas. Parkir gratis dan diberikan tiket. Lahan parkir sempit sehingga bila ramai tidak bisa masuk padahal ingin membaca buku. Terkadang juga ruang baca penuh sehingga menyulitkan untuk membaca buku di tempat.,6 tahun lalu,2025-10-28,neutral
6226,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Muhammad Wildan Syaiful Amri Wibowo (Wildan),3,"Perpustakaan bagus, layanan lengkap. Cuma kurang recomended buat mahasiswa yang mau nugas sampai larut malam. Meski buka sampai jam 4 pagi tapi tidak ditunjang dengan stop kontak yang memadai. Banyak stopkontak di gazebo yang sudah tidak layak pakai. Mungkin karena usia  yang sudah lama dan sering dipakai sehingga sulit nyambung aliran listriknya.",6 tahun lalu,2025-10-28,negative
6227,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,tri puji astuti,5,"tempatnya nyaman, bisa buat nugas, free wifi, free air minum, ada pilihan indoor dan outdoor, free parking..
belum coba lihat koleksi bukunya, karena pas kesini hanya untuk nugas..",3 tahun lalu,2025-10-28,neutral
6228,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Latifah Kusuma,4,Ruang referensi yang nyaman. Tersedia loker penitipan tas yang aman. Parkir luas dan dijaga. Ada ruang baca indoor dan outdoor. Lokasi strategis di jantung kota. Akses kendaraan umum mudah dijangkau.,6 tahun lalu,2025-10-28,neutral
6229,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Wulan Andriyani,3,"Tidak nyaman untuk belajar, tempatnya sempit dan pengunjung tidak menghargai jadi pada ngomong sendiri, alhasil perpustakan ramai seperti tempat diskusi. mungkin untuk berwifi ria saja cocok, terbukti gazebo yang selalu penuh.",8 tahun lalu,2025-10-28,negative
6230,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Win Syah,5,Jossss. Fasilitas semua gratis,2 tahun lalu,2025-10-28,neutral
6231,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Siti Murni,5,"Perpustakaan Kota  Yogyakarta  adalah tempat yang  nyaman untuk  belajar, ruangan ber-AC dan Free Wifi. Petugasnya ramah dan Kompeten. Prokesnyaa juga ketat,  jadi sangat meminimalisir dalam penularan virus covid-19. Sukses terus  Puskot Joga dan terap semangat.",4 tahun lalu,2025-10-28,neutral
6232,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dedy Iskandar,5,"Pelayanan baik sekali, kalau ada toilet diluar lbh bagus lagi agar pengunjung yg diluar tidak keluar masuk toilet yg bisa mengotori lantai krn alas kaki yg basah, pernah juga pengalaman tidak dikasi masuk satpam dgn alasan parkir penuh, lalu sy intip dr luar parkiran masih bnyk yang kosong, sempat berdebat dgn satpam akhirnya dikasi masuk setelah ada motor pengunjung yang keluar",5 tahun lalu,2025-10-28,negative
6233,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Dewiwido,5,Ramai ada wifi bisa buat kartu anggota,5 tahun lalu,2025-10-28,negative
6234,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Syifa Ul Husna,4,"Suasana kota pelajar banget. Belum pernah kesini dalam kondisi sepi (kecuali tadi pagi, gari senin ke Perpus jam 12.00). Baru tau ternyata Senin buka jam 13.00.

Saking ramenya -dua kali ngalamin- loket sampai kurang.

Tempat belajar atau baca bosa di dalam perpus atau di halamannya. Di dalam ber AC , di luar ber AC alami teduh kok.",7 tahun lalu,2025-10-28,neutral
6235,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Spring Pauln,5,"Perpustakaan ini tidak pernah sepi pengunjung dari pagi maupun malam untuk belajar, berdiskusi, mengerjakan tugas sekolah/kuliah, mengakses internet. Banyak pengunjung yang datang terutama pada saat jam pulang sekolah sampai malam hari (13.00 WIB-22.00WIB).
Perpustakaan ini juga menyediakan koran harian(sekirar 11 koran setiap harinya), majalah dan tabloid baik mingguan seperti (Saji, Nova, Gatra, Time, The Economist, Tempo, Otomotif, dll) maupun bulanan (National Geographic Indonesia, JIP, Trubus, dll) yang dapat diakses di Layanan Kartika, Perpus kota lantai 2.
Secara umum Perpustakaan Kota Yogyakarta telah memberikan layanan prima kepada setiap pengunjung yg datang. Beberapa catatan perbaikan perlu dilakukan seperti:
1. menyusun majalah agar sesuai nomor panggil;
2. memberi label ulang pada meja-meja atau inventaris perpustakaan yg tidak boleh digunakan;
3. mengefektifkan penggunaan Papan Jadwal Penggunaan lantai 2 terutama untuk kegiatan rutin mingguan/ bulanan seperti pelatihan menulis siswa SD (hari selasa) dan kelas menulis SMP (hari sabtu) kepada pengunjung lain.",6 tahun lalu,2025-10-28,neutral
6236,Perpustakaan Kota Jogja,Perpustakaan Umum,Yogyakarta,Isti,4,"Suka dengan fasilitas di sini yang serba gratis. Koleksi buku lumayan lengkap. Namun ada baiknya jika disediakan tas khusus untuk membawa laptop dan kebutuhan lain... Karena tas punggung tidak boleh dibwa masuk, jadi kadang repot jika ingin membawa laptop dan buku catatan.",7 tahun lalu,2025-10-28,neutral
